n; comparisons; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; duration;
11000; 14; 13; 13; 14; 13; 14; 13; 14; 14; 13; 13; 12; 14; 13; 10; 14; 13; 12; 13; 14; 13; 14; 12; 14; 13; 0,000996; 0,001999; 0,001955; 0,002035; 0,002004; 0,001004; 0,001996; 0,002000; 0,001996; 0,001004; 0,002000; 0,001999; 0,001994; 0,001008; 0,001997; 0,002006; 0,002004; 0,000996; 0,001998; 0,002003; 0,000994; 0,001998; 0,001974; 0,002026; 0,002011; 
12000; 13; 14; 14; 13; 14; 14; 13; 14; 14; 14; 13; 13; 12; 12; 13; 14; 12; 14; 14; 13; 13; 14; 14; 13; 12; 0,001989; 0,002014; 0,000989; 0,002000; 0,001998; 0,002004; 0,001999; 0,002007; 0,002004; 0,001989; 0,001997; 0,002008; 0,002004; 0,000996; 0,001992; 0,002001; 0,002014; 0,001994; 0,002001; 0,002003; 0,001986; 0,002010; 0,002000; 0,001996; 0,001004; 
13000; 14; 12; 14; 14; 13; 14; 13; 14; 12; 13; 14; 14; 12; 13; 9; 14; 12; 14; 14; 13; 14; 12; 14; 14; 14; 0,001997; 0,002001; 0,001995; 0,002010; 0,001993; 0,001988; 0,002013; 0,001927; 0,003056; 0,002001; 0,002000; 0,002005; 0,002008; 0,002001; 0,002004; 0,002005; 0,001997; 0,001994; 0,001926; 0,002070; 0,001996; 0,002009; 0,001999; 0,001999; 0,002999; 
14000; 14; 14; 14; 13; 14; 14; 12; 14; 13; 14; 14; 14; 13; 13; 14; 14; 14; 13; 13; 13; 12; 10; 14; 14; 14; 0,001928; 0,001999; 0,002000; 0,002000; 0,003000; 0,002000; 0,002000; 0,002000; 0,002000; 0,002000; 0,002000; 0,003001; 0,002066; 0,001997; 0,003011; 0,002001; 0,001997; 0,001997; 0,003002; 0,002007; 0,001994; 0,001994; 0,002999; 0,002007; 0,002005; 
15000; 14; 14; 14; 14; 14; 14; 14; 14; 12; 7; 14; 14; 14; 8; 14; 14; 14; 14; 14; 14; 13; 14; 14; 11; 13; 0,002991; 0,002002; 0,003002; 0,002015; 0,002989; 0,001928; 0,002999; 0,002065; 0,002003; 0,003001; 0,001991; 0,002008; 0,003000; 0,002010; 0,001997; 0,002996; 0,002002; 0,003009; 0,001987; 0,002001; 0,003003; 0,001989; 0,003020; 0,001989; 0,001999; 
16000; 14; 14; 14; 14; 13; 14; 12; 14; 14; 14; 14; 14; 14; 14; 14; 13; 10; 14; 14; 14; 13; 14; 13; 14; 14; 0,002999; 0,002996; 0,002007; 0,002997; 0,002929; 0,003002; 0,002071; 0,002000; 0,002999; 0,003002; 0,002003; 0,003003; 0,001991; 0,003003; 0,002999; 0,002008; 0,002982; 0,002007; 0,003015; 0,002985; 0,003003; 0,002000; 0,003003; 0,001990; 0,002999; 
17000; 12; 14; 12; 14; 14; 13; 14; 13; 14; 14; 14; 13; 14; 12; 14; 15; 14; 14; 14; 14; 12; 14; 14; 15; 14; 0,003013; 0,002994; 0,002993; 0,003012; 0,002988; 0,002999; 0,003010; 0,002999; 0,003000; 0,002993; 0,003009; 0,003004; 0,002986; 0,003016; 0,002997; 0,002988; 0,003009; 0,001997; 0,003009; 0,003921; 0,005023; 0,003042; 0,003004; 0,001995; 0,003006; 
18000; 15; 14; 14; 14; 12; 14; 15; 14; 14; 14; 15; 14; 13; 14; 14; 15; 14; 12; 14; 14; 14; 14; 14; 14; 14; 0,003991; 0,003011; 0,001998; 0,003927; 0,002999; 0,002000; 0,003071; 0,003013; 0,002991; 0,003010; 0,002990; 0,002998; 0,002000; 0,002996; 0,003018; 0,002987; 0,003000; 0,002993; 0,003007; 0,003000; 0,002999; 0,002999; 0,003001; 0,002992; 0,003009; 
19000; 14; 14; 14; 14; 14; 14; 14; 14; 15; 14; 15; 15; 14; 15; 14; 15; 14; 14; 12; 15; 14; 6; 14; 14; 14; 0,003005; 0,002995; 0,002992; 0,003007; 0,003003; 0,002996; 0,003003; 0,002999; 0,002992; 0,004013; 0,002997; 0,003000; 0,003925; 0,003000; 0,002999; 0,003067; 0,004004; 0,003000; 0,002997; 0,003006; 0,002999; 0,003993; 0,003011; 0,002996; 0,002997; 
20000; 14; 14; 10; 12; 14; 14; 14; 15; 14; 14; 15; 15; 15; 14; 15; 15; 14; 15; 14; 15; 14; 14; 15; 11; 14; 0,004002; 0,003003; 0,002992; 0,003009; 0,002997; 0,003992; 0,003022; 0,002994; 0,003984; 0,003011; 0,002999; 0,003997; 0,003009; 0,002995; 0,002998; 0,003999; 0,003003; 0,003001; 0,003925; 0,004000; 0,002999; 0,003064; 0,004010; 0,002990; 0,003014; 
21000; 15; 14; 12; 14; 15; 15; 15; 14; 10; 15; 15; 14; 12; 12; 14; 15; 13; 14; 14; 14; 14; 15; 15; 11; 13; 0,003995; 0,002997; 0,004004; 0,002999; 0,003998; 0,003000; 0,003001; 0,003996; 0,002996; 0,004022; 0,003986; 0,003003; 0,003000; 0,004001; 0,003000; 0,002990; 0,004018; 0,002988; 0,003999; 0,003003; 0,004001; 0,002999; 0,003998; 0,003962; 0,003030; 
22000; 13; 14; 15; 15; 15; 14; 15; 14; 14; 14; 9; 14; 14; 14; 15; 14; 14; 12; 15; 12; 11; 15; 13; 14; 13; 0,004005; 0,003996; 0,003004; 0,004009; 0,002991; 0,004005; 0,003010; 0,003994; 0,003993; 0,003004; 0,003991; 0,003010; 0,003996; 0,003994; 0,003008; 0,003933; 0,003998; 0,003000; 0,004001; 0,003999; 0,002999; 0,004001; 0,003000; 0,002999; 0,004002; 
23000; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 14; 13; 14; 14; 14; 15; 14; 14; 14; 14; 15; 15; 10; 15; 14; 0,004995; 0,004058; 0,004026; 0,003987; 0,004002; 0,003998; 0,003004; 0,004000; 0,003996; 0,004000; 0,004008; 0,004020; 0,004905; 0,003001; 0,003999; 0,003997; 0,004003; 0,004001; 0,004001; 0,003995; 0,004000; 0,004000; 0,004005; 0,003995; 0,003000; 
24000; 12; 15; 14; 15; 15; 15; 15; 13; 15; 15; 15; 15; 15; 12; 15; 14; 14; 15; 15; 15; 15; 14; 15; 15; 15; 0,004000; 0,004002; 0,003998; 0,004000; 0,004000; 0,004003; 0,003997; 0,004000; 0,003999; 0,005001; 0,004000; 0,004000; 0,004000; 0,004000; 0,004000; 0,004000; 0,003000; 0,005000; 0,004000; 0,003000; 0,004000; 0,004000; 0,004000; 0,004000; 0,003000; 
25000; 14; 15; 11; 15; 7; 15; 14; 14; 15; 14; 14; 15; 15; 9; 15; 14; 15; 14; 15; 14; 14; 9; 15; 15; 14; 0,004000; 0,003000; 0,005000; 0,004000; 0,004000; 0,004000; 0,003000; 0,004000; 0,005001; 0,003999; 0,005040; 0,003960; 0,004000; 0,004000; 0,003999; 0,004001; 0,004000; 0,005000; 0,004000; 0,004001; 0,003999; 0,004000; 0,004000; 0,004001; 0,003999; 
26000; 15; 15; 15; 14; 15; 15; 15; 15; 14; 15; 15; 14; 15; 15; 14; 15; 12; 14; 15; 15; 13; 15; 15; 15; 13; 0,004000; 0,004000; 0,005000; 0,004001; 0,003999; 0,004000; 0,004000; 0,004000; 0,004000; 0,005000; 0,004000; 0,004000; 0,004000; 0,004001; 0,003999; 0,004999; 0,004001; 0,004001; 0,005000; 0,003999; 0,004000; 0,004000; 0,004000; 0,004000; 0,004002; 
27000; 14; 15; 15; 15; 15; 15; 15; 15; 15; 15; 14; 13; 14; 14; 15; 13; 15; 14; 11; 12; 15; 15; 14; 15; 14; 0,004998; 0,004000; 0,004000; 0,005000; 0,004000; 0,004000; 0,005000; 0,004000; 0,004000; 0,004000; 0,005000; 0,004000; 0,004000; 0,005000; 0,004000; 0,005002; 0,003998; 0,004000; 0,005000; 0,004000; 0,004000; 0,005001; 0,003999; 0,005000; 0,004000; 
28000; 12; 15; 15; 15; 13; 14; 15; 15; 14; 15; 15; 15; 15; 13; 15; 8; 15; 15; 15; 15; 15; 9; 15; 15; 15; 0,005000; 0,004000; 0,005000; 0,004000; 0,005003; 0,004997; 0,004000; 0,005000; 0,004000; 0,005000; 0,005000; 0,004000; 0,005000; 0,005000; 0,004000; 0,005000; 0,004000; 0,005001; 0,003999; 0,005000; 0,004000; 0,005000; 0,004000; 0,005000; 0,004000; 
29000; 15; 15; 15; 9; 11; 14; 13; 15; 15; 15; 15; 15; 11; 15; 14; 14; 14; 15; 15; 15; 15; 14; 15; 13; 14; 0,003995; 0,005001; 0,003999; 0,005001; 0,005000; 0,005000; 0,005000; 0,004000; 0,005000; 0,005000; 0,005000; 0,004000; 0,005000; 0,004000; 0,005000; 0,005000; 0,005000; 0,004000; 0,005000; 0,005000; 0,004000; 0,005000; 0,005000; 0,004000; 0,005000; 
30000; 15; 15; 11; 14; 14; 15; 15; 15; 14; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 0,005000; 0,005000; 0,005000; 0,005000; 0,005001; 0,004999; 0,005003; 0,005997; 0,005001; 0,004999; 0,005000; 0,004000; 0,005000; 0,004999; 0,005001; 0,005000; 0,005000; 0,005000; 0,005000; 0,004000; 0,006000; 0,004000; 0,005000; 0,005000; 0,005000; 
31000; 14; 15; 15; 15; 13; 15; 15; 15; 15; 13; 15; 15; 15; 14; 15; 15; 15; 15; 10; 15; 15; 15; 15; 15; 15; 0,005000; 0,005000; 0,005001; 0,005999; 0,005000; 0,005000; 0,005000; 0,005000; 0,005000; 0,005001; 0,004998; 0,005001; 0,005000; 0,005000; 0,005000; 0,004999; 0,005001; 0,005000; 0,004999; 0,005001; 0,005000; 0,005000; 0,005002; 0,005998; 0,005000; 
32000; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 11; 15; 14; 14; 15; 14; 14; 15; 15; 15; 13; 14; 0,005000; 0,006000; 0,005000; 0,005000; 0,005000; 0,006000; 0,005000; 0,006000; 0,004999; 0,005001; 0,006000; 0,005000; 0,005000; 0,005000; 0,006000; 0,005000; 0,005000; 0,006000; 0,005000; 0,005000; 0,005000; 0,005000; 0,005000; 0,006000; 0,005000; 
33000; 15; 14; 15; 12; 15; 14; 14; 15; 15; 15; 15; 13; 15; 15; 15; 15; 12; 15; 10; 14; 14; 15; 15; 15; 15; 0,006000; 0,005000; 0,004999; 0,006001; 0,005000; 0,005000; 0,006000; 0,005000; 0,005000; 0,006000; 0,005000; 0,006000; 0,005000; 0,005000; 0,006000; 0,005000; 0,006000; 0,005000; 0,005000; 0,006001; 0,004999; 0,006000; 0,005000; 0,005000; 0,006000; 
34000; 12; 15; 13; 15; 15; 15; 15; 15; 15; 14; 15; 15; 16; 15; 14; 10; 14; 13; 14; 15; 15; 15; 13; 14; 15; 0,006000; 0,005000; 0,006000; 0,005000; 0,006004; 0,005996; 0,006000; 0,005000; 0,006001; 0,004999; 0,006000; 0,005999; 0,005001; 0,006000; 0,005000; 0,006001; 0,005999; 0,005000; 0,006000; 0,005000; 0,005999; 0,005001; 0,006024; 0,005976; 0,005999; 
35000; 15; 11; 14; 15; 15; 15; 16; 15; 12; 15; 15; 15; 15; 15; 15; 15; 12; 15; 13; 15; 15; 15; 15; 15; 15; 0,005001; 0,007002; 0,004998; 0,006000; 0,006000; 0,005000; 0,005999; 0,006001; 0,006000; 0,005000; 0,006000; 0,006000; 0,005000; 0,006000; 0,005000; 0,006001; 0,006999; 0,005000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006002; 0,004998; 
36000; 14; 14; 11; 15; 15; 15; 15; 15; 10; 15; 15; 16; 15; 15; 13; 15; 15; 15; 15; 15; 11; 15; 14; 16; 15; 0,004998; 0,006999; 0,005001; 0,006000; 0,007000; 0,006000; 0,006000; 0,005003; 0,005996; 0,007001; 0,005000; 0,006001; 0,006999; 0,005000; 0,007001; 0,006001; 0,005998; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006001; 0,005999; 0,006001; 
37000; 15; 16; 15; 15; 16; 15; 13; 15; 15; 12; 15; 15; 14; 15; 13; 15; 15; 13; 15; 16; 15; 15; 13; 15; 16; 0,005998; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,007001; 0,005999; 0,007071; 0,006010; 0,006980; 0,006015; 0,006988; 0,007004; 0,006004; 
38000; 15; 15; 15; 15; 15; 14; 15; 16; 12; 16; 15; 14; 15; 16; 13; 15; 15; 15; 15; 15; 15; 14; 15; 15; 16; 0,006930; 0,007001; 0,007002; 0,005998; 0,007000; 0,007003; 0,006998; 0,006999; 0,006000; 0,006000; 0,006000; 0,005999; 0,007001; 0,006000; 0,006000; 0,007000; 0,006000; 0,007001; 0,005999; 0,007002; 0,005998; 0,006000; 0,006000; 0,007000; 0,006000; 
39000; 15; 13; 15; 16; 15; 15; 15; 14; 12; 15; 15; 15; 14; 15; 15; 15; 13; 12; 16; 15; 15; 15; 16; 15; 13; 0,006000; 0,007000; 0,007000; 0,005999; 0,007002; 0,005999; 0,006000; 0,007000; 0,007001; 0,006999; 0,006000; 0,007000; 0,006000; 0,007000; 0,006000; 0,007000; 0,007001; 0,005999; 0,006000; 0,007000; 0,006000; 0,007000; 0,006000; 0,007000; 0,007000; 
40000; 16; 16; 16; 15; 15; 15; 15; 16; 13; 15; 16; 15; 15; 16; 15; 16; 14; 15; 15; 15; 13; 15; 15; 15; 15; 0,006000; 0,007000; 0,006000; 0,007001; 0,005999; 0,007000; 0,007000; 0,006000; 0,007000; 0,007000; 0,006000; 0,007000; 0,006000; 0,007000; 0,007000; 0,007000; 0,007000; 0,006000; 0,007000; 0,007001; 0,006999; 0,006000; 0,007000; 0,007000; 0,006000; 
41000; 15; 16; 15; 15; 16; 15; 14; 16; 15; 13; 15; 15; 16; 16; 12; 13; 16; 15; 14; 16; 14; 16; 15; 14; 15; 0,007000; 0,007000; 0,007000; 0,007000; 0,007000; 0,007000; 0,007002; 0,006998; 0,007000; 0,006000; 0,007000; 0,007000; 0,007000; 0,007001; 0,005999; 0,007000; 0,007000; 0,007000; 0,006000; 0,008000; 0,007000; 0,006000; 0,007000; 0,007000; 0,006000; 
42000; 15; 14; 13; 14; 16; 13; 15; 15; 15; 15; 15; 16; 15; 15; 12; 13; 15; 15; 15; 15; 15; 13; 15; 15; 15; 0,008000; 0,007000; 0,007000; 0,007000; 0,007000; 0,007000; 0,007000; 0,007000; 0,007000; 0,008000; 0,006000; 0,007000; 0,007000; 0,007000; 0,007000; 0,007000; 0,007000; 0,007000; 0,007000; 0,007000; 0,007001; 0,006999; 0,007000; 0,007000; 0,008002; 
43000; 16; 16; 13; 16; 16; 15; 16; 15; 13; 16; 14; 16; 14; 14; 16; 15; 14; 16; 11; 15; 15; 15; 15; 14; 15; 0,006998; 0,007000; 0,007000; 0,007000; 0,007000; 0,007000; 0,008000; 0,007000; 0,007000; 0,007000; 0,007000; 0,007000; 0,009000; 0,007000; 0,007000; 0,007000; 0,006000; 0,008001; 0,006999; 0,007000; 0,007000; 0,007000; 0,006999; 0,007001; 0,008002; 
44000; 16; 15; 7; 16; 16; 16; 13; 15; 16; 14; 15; 15; 15; 16; 15; 15; 12; 16; 15; 14; 16; 16; 13; 15; 16; 0,006998; 0,009000; 0,007000; 0,007000; 0,008000; 0,007000; 0,007000; 0,008000; 0,007000; 0,008001; 0,005999; 0,008000; 0,007000; 0,007000; 0,008000; 0,008000; 0,007000; 0,007000; 0,007000; 0,008000; 0,007000; 0,008000; 0,007000; 0,008000; 0,007000; 
45000; 15; 11; 16; 15; 15; 14; 13; 16; 15; 16; 15; 16; 16; 16; 16; 16; 13; 14; 15; 16; 16; 16; 16; 16; 14; 0,008000; 0,007002; 0,008000; 0,008067; 0,007931; 0,008000; 0,007000; 0,008000; 0,007000; 0,007000; 0,008000; 0,007000; 0,008000; 0,007000; 0,008000; 0,007001; 0,007999; 0,008000; 0,008000; 0,007000; 0,007000; 0,008000; 0,008002; 0,006998; 0,008000; 
46000; 15; 16; 16; 15; 14; 12; 15; 16; 16; 15; 15; 16; 15; 16; 16; 15; 16; 12; 15; 16; 16; 15; 15; 16; 15; 0,007000; 0,008000; 0,008000; 0,008000; 0,007000; 0,009001; 0,006999; 0,008000; 0,008001; 0,007999; 0,008000; 0,008000; 0,008000; 0,007000; 0,008000; 0,007000; 0,008000; 0,008000; 0,008048; 0,007952; 0,008000; 0,007001; 0,007999; 0,008000; 0,008000; 
47000; 14; 16; 13; 16; 13; 16; 15; 13; 15; 16; 15; 16; 14; 14; 15; 13; 13; 16; 16; 16; 15; 15; 13; 16; 16; 0,008000; 0,008000; 0,008000; 0,007000; 0,008000; 0,008000; 0,009001; 0,006999; 0,008000; 0,008000; 0,007000; 0,009000; 0,008000; 0,008000; 0,007999; 0,008001; 0,008000; 0,008000; 0,008000; 0,008000; 0,008000; 0,008000; 0,008000; 0,008000; 0,008000; 
48000; 15; 15; 16; 11; 13; 16; 15; 13; 15; 16; 12; 16; 16; 16; 15; 16; 16; 13; 16; 15; 15; 12; 16; 15; 16; 0,008000; 0,008000; 0,008000; 0,008000; 0,008000; 0,008000; 0,008000; 0,009001; 0,006998; 0,008001; 0,008000; 0,008000; 0,008000; 0,008000; 0,008000; 0,008000; 0,008000; 0,008000; 0,008000; 0,008001; 0,008998; 0,008002; 0,007999; 0,008001; 0,007999; 
49000; 15; 15; 14; 15; 14; 16; 16; 13; 10; 15; 16; 15; 16; 15; 15; 15; 15; 16; 10; 12; 13; 16; 14; 14; 16; 0,009000; 0,007999; 0,008001; 0,008000; 0,008000; 0,008000; 0,009000; 0,008000; 0,008000; 0,009000; 0,007999; 0,008001; 0,009000; 0,008000; 0,008000; 0,009000; 0,008000; 0,008000; 0,007999; 0,009003; 0,007998; 0,008002; 0,007998; 0,009000; 0,008000; 
50000; 15; 15; 14; 15; 16; 16; 16; 15; 14; 16; 16; 15; 16; 16; 16; 14; 15; 16; 15; 15; 15; 16; 16; 15; 16; 0,009000; 0,008000; 0,008000; 0,009000; 0,008000; 0,009000; 0,008000; 0,009003; 0,009997; 0,008000; 0,008000; 0,009000; 0,008000; 0,008000; 0,009000; 0,008000; 0,007999; 0,008001; 0,009000; 0,008000; 0,009000; 0,008000; 0,009000; 0,008000; 0,008000; 
51000; 16; 15; 15; 14; 15; 16; 15; 15; 16; 12; 16; 16; 15; 15; 10; 15; 15; 14; 16; 16; 15; 16; 15; 15; 12; 0,009000; 0,009000; 0,008000; 0,009000; 0,009000; 0,009003; 0,007997; 0,009000; 0,009000; 0,008000; 0,009000; 0,008000; 0,009000; 0,008000; 0,009000; 0,009000; 0,008000; 0,010000; 0,008000; 0,008000; 0,009000; 0,009000; 0,008000; 0,009004; 0,008997; 
52000; 16; 16; 16; 16; 15; 11; 16; 14; 13; 14; 16; 16; 15; 15; 15; 15; 16; 15; 15; 15; 16; 16; 16; 14; 14; 0,008999; 0,009000; 0,009000; 0,009033; 0,008966; 0,008003; 0,009999; 0,008999; 0,009000; 0,008000; 0,009000; 0,009000; 0,009000; 0,008999; 0,008002; 0,009999; 0,008000; 0,009000; 0,009000; 0,008000; 0,009000; 0,009000; 0,009000; 0,008000; 0,009000; 
53000; 16; 15; 15; 15; 16; 15; 15; 15; 16; 15; 16; 16; 16; 16; 16; 16; 16; 16; 16; 15; 16; 16; 16; 15; 16; 0,009000; 0,009001; 0,008999; 0,009000; 0,009000; 0,009000; 0,009000; 0,009000; 0,009000; 0,009000; 0,008000; 0,009000; 0,009000; 0,010000; 0,009000; 0,009000; 0,009000; 0,009000; 0,009000; 0,009000; 0,008999; 0,008001; 0,009000; 0,009000; 0,009000; 
54000; 15; 16; 16; 15; 15; 16; 15; 16; 16; 16; 16; 15; 16; 16; 15; 16; 14; 15; 11; 16; 16; 15; 16; 12; 16; 0,009000; 0,010000; 0,009000; 0,009000; 0,009000; 0,010037; 0,011963; 0,008999; 0,010001; 0,009000; 0,010000; 0,009000; 0,010000; 0,008000; 0,009000; 0,010000; 0,009000; 0,009000; 0,010000; 0,009000; 0,009000; 0,009000; 0,009000; 0,009000; 0,010000; 
55000; 15; 14; 16; 14; 16; 16; 16; 14; 16; 15; 16; 16; 15; 16; 15; 15; 16; 16; 14; 14; 15; 16; 16; 12; 16; 0,009000; 0,009000; 0,009000; 0,010000; 0,009000; 0,009000; 0,009000; 0,010000; 0,009000; 0,009999; 0,009001; 0,010000; 0,009000; 0,009000; 0,009000; 0,009000; 0,010008; 0,008992; 0,010000; 0,010000; 0,009000; 0,009000; 0,010000; 0,009000; 0,009000; 
56000; 16; 16; 16; 7; 13; 14; 12; 16; 16; 14; 16; 13; 15; 15; 16; 15; 16; 16; 16; 16; 16; 16; 16; 16; 16; 0,010000; 0,009000; 0,010000; 0,009000; 0,010000; 0,010000; 0,009000; 0,010000; 0,009000; 0,010000; 0,008999; 0,009001; 0,010000; 0,009000; 0,010001; 0,008999; 0,010000; 0,009999; 0,009000; 0,010001; 0,009000; 0,010000; 0,009000; 0,010000; 0,009000; 
57000; 16; 16; 16; 14; 16; 16; 15; 16; 16; 14; 16; 15; 11; 16; 16; 16; 16; 16; 16; 15; 16; 16; 16; 15; 14; 0,010001; 0,009999; 0,009000; 0,010000; 0,010000; 0,009000; 0,010000; 0,009000; 0,011001; 0,008999; 0,010000; 0,010000; 0,009999; 0,010001; 0,009000; 0,010000; 0,008999; 0,010001; 0,010000; 0,009000; 0,010000; 0,010001; 0,008999; 0,010000; 0,010000; 
58000; 15; 16; 13; 16; 16; 16; 16; 16; 12; 16; 16; 13; 16; 16; 16; 16; 16; 16; 16; 14; 14; 16; 16; 16; 16; 0,010000; 0,009000; 0,010000; 0,010000; 0,009000; 0,010000; 0,011000; 0,009000; 0,010000; 0,010001; 0,009999; 0,010000; 0,010000; 0,010000; 0,009000; 0,010000; 0,011001; 0,009999; 0,010000; 0,010000; 0,010000; 0,010002; 0,010999; 0,008999; 0,010000; 
59000; 15; 15; 16; 16; 15; 16; 15; 16; 15; 16; 15; 16; 16; 16; 15; 16; 16; 15; 16; 16; 16; 16; 16; 15; 16; 0,009999; 0,011001; 0,009999; 0,010000; 0,010000; 0,010000; 0,011001; 0,009999; 0,010000; 0,010000; 0,010000; 0,011000; 0,010003; 0,009997; 0,010000; 0,010000; 0,010000; 0,009999; 0,010002; 0,010999; 0,010000; 0,010000; 0,010000; 0,010000; 0,010000; 
60000; 13; 16; 16; 14; 16; 15; 15; 16; 16; 15; 16; 16; 16; 14; 16; 16; 14; 16; 16; 13; 16; 16; 16; 15; 16; 0,010000; 0,011000; 0,010000; 0,010000; 0,010000; 0,010000; 0,011000; 0,011000; 0,010000; 0,010000; 0,010000; 0,011000; 0,010000; 0,010000; 0,010000; 0,010999; 0,011025; 0,010976; 0,009999; 0,010000; 0,011001; 0,010000; 0,010000; 0,011000; 0,010000; 
