n; comparisons; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; duration;
11000; 14; 14; 14; 14; 13; 13; 13; 13; 13; 14; 14; 14; 14; 10; 12; 14; 14; 13; 14; 13; 13; 13; 13; 13; 13; 0,002000; 0,001000; 0,002000; 0,002000; 0,001000; 0,002000; 0,002000; 0,001000; 0,002000; 0,001000; 0,002000; 0,002000; 0,002000; 0,001000; 0,002000; 0,002031; 0,002002; 0,000967; 0,002000; 0,001000; 0,002000; 0,002000; 0,001000; 0,002000; 0,002000; 
12000; 14; 14; 13; 14; 13; 14; 13; 13; 14; 14; 14; 12; 14; 14; 14; 13; 14; 13; 13; 14; 12; 14; 13; 14; 14; 0,001000; 0,002000; 0,002000; 0,002000; 0,002000; 0,002000; 0,001000; 0,002000; 0,002000; 0,002000; 0,002000; 0,001000; 0,002000; 0,002035; 0,001965; 0,002000; 0,002000; 0,001000; 0,002000; 0,002000; 0,002000; 0,002000; 0,001000; 0,002000; 0,002000; 
13000; 14; 12; 13; 14; 14; 14; 13; 14; 13; 14; 14; 14; 12; 11; 13; 13; 14; 13; 14; 14; 13; 14; 14; 13; 11; 0,002000; 0,002000; 0,002000; 0,002000; 0,002000; 0,002000; 0,002000; 0,002000; 0,002000; 0,002000; 0,002000; 0,002000; 0,002000; 0,002000; 0,001000; 0,003000; 0,001000; 0,002000; 0,002000; 0,002000; 0,002000; 0,002062; 0,003002; 0,001941; 0,001999; 
14000; 14; 13; 13; 14; 13; 13; 14; 14; 12; 14; 14; 12; 14; 14; 14; 10; 14; 14; 14; 14; 13; 13; 13; 14; 14; 0,002066; 0,002012; 0,002006; 0,002980; 0,003979; 0,004956; 0,002014; 0,003044; 0,001945; 0,001999; 0,002998; 0,002001; 0,001999; 0,002000; 0,002999; 0,002000; 0,003001; 0,002000; 0,001999; 0,002001; 0,003000; 0,002000; 0,002000; 0,002000; 0,002000; 
15000; 14; 13; 14; 14; 14; 14; 14; 14; 14; 13; 14; 14; 13; 14; 13; 14; 14; 14; 14; 13; 14; 13; 14; 14; 14; 0,002000; 0,002999; 0,002000; 0,002001; 0,003000; 0,001999; 0,002000; 0,003001; 0,002000; 0,002999; 0,002002; 0,001999; 0,002999; 0,002001; 0,002000; 0,003000; 0,002000; 0,003002; 0,003040; 0,001959; 0,001999; 0,002001; 0,002999; 0,002000; 0,002000; 
16000; 14; 14; 13; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 11; 14; 14; 14; 14; 14; 14; 14; 14; 13; 14; 0,003000; 0,003060; 0,002940; 0,002000; 0,003000; 0,002000; 0,003000; 0,002000; 0,002000; 0,003000; 0,002000; 0,003000; 0,002000; 0,003000; 0,002000; 0,003000; 0,002000; 0,003002; 0,001998; 0,003000; 0,002000; 0,002000; 0,003000; 0,002000; 0,003000; 
17000; 15; 14; 13; 14; 14; 13; 14; 14; 15; 13; 14; 14; 14; 14; 14; 14; 14; 13; 14; 14; 14; 14; 14; 14; 15; 0,003000; 0,002000; 0,003000; 0,002000; 0,003000; 0,003000; 0,002000; 0,002999; 0,003001; 0,002000; 0,003000; 0,003000; 0,002000; 0,003000; 0,002000; 0,003000; 0,003001; 0,003058; 0,003009; 0,002003; 0,002991; 0,003006; 0,002993; 0,003013; 0,002989; 
18000; 14; 14; 14; 15; 14; 12; 14; 14; 14; 14; 14; 14; 14; 15; 12; 13; 13; 13; 11; 15; 14; 14; 14; 14; 14; 0,003012; 0,002964; 0,003040; 0,002991; 0,003004; 0,001997; 0,002997; 0,003002; 0,002996; 0,003007; 0,003011; 0,002989; 0,003006; 0,002994; 0,002997; 0,003005; 0,002991; 0,003003; 0,003001; 0,001992; 0,003010; 0,002999; 0,003003; 0,003000; 0,003008; 
19000; 12; 12; 15; 14; 14; 14; 14; 14; 15; 15; 14; 14; 14; 14; 15; 14; 14; 14; 15; 11; 13; 14; 14; 14; 14; 0,002987; 0,003011; 0,003988; 0,003001; 0,003003; 0,003001; 0,002997; 0,003928; 0,002999; 0,003000; 0,003000; 0,004000; 0,003000; 0,003000; 0,003000; 0,003000; 0,003004; 0,003996; 0,003000; 0,003000; 0,003000; 0,003000; 0,003000; 0,003000; 0,003000; 
20000; 15; 14; 15; 15; 14; 14; 14; 14; 14; 14; 14; 15; 15; 14; 14; 15; 15; 12; 8; 14; 15; 14; 15; 14; 15; 0,004000; 0,003000; 0,003000; 0,003000; 0,002000; 0,004000; 0,003000; 0,003000; 0,003000; 0,003000; 0,003000; 0,003000; 0,003000; 0,003000; 0,003000; 0,004000; 0,003000; 0,003000; 0,003000; 0,003000; 0,004001; 0,002999; 0,003000; 0,003000; 0,003000; 
21000; 14; 13; 14; 14; 13; 14; 14; 15; 15; 14; 13; 15; 15; 15; 14; 15; 14; 14; 14; 15; 14; 15; 14; 15; 14; 0,003000; 0,004000; 0,003000; 0,003000; 0,003000; 0,004000; 0,003000; 0,004000; 0,003000; 0,004000; 0,003000; 0,004000; 0,003000; 0,003000; 0,003000; 0,004000; 0,003000; 0,004000; 0,003001; 0,002999; 0,003000; 0,004000; 0,003000; 0,004000; 0,003000; 
22000; 15; 14; 14; 14; 14; 15; 15; 15; 15; 14; 13; 15; 14; 9; 14; 15; 12; 11; 15; 14; 15; 15; 13; 11; 14; 0,003000; 0,004000; 0,003000; 0,004000; 0,003000; 0,004000; 0,003000; 0,004000; 0,003000; 0,004000; 0,003000; 0,004000; 0,003000; 0,004000; 0,003000; 0,004000; 0,003000; 0,004000; 0,003000; 0,003000; 0,004001; 0,004000; 0,005001; 0,005000; 0,005003; 
23000; 14; 15; 12; 14; 13; 13; 15; 14; 15; 15; 15; 15; 15; 15; 15; 15; 13; 15; 15; 13; 15; 15; 15; 14; 15; 0,004998; 0,004998; 0,004001; 0,004000; 0,003999; 0,004001; 0,004004; 0,004995; 0,005000; 0,004001; 0,004001; 0,003999; 0,004001; 0,004000; 0,004001; 0,003998; 0,004002; 0,003998; 0,004004; 0,007997; 0,004004; 0,004001; 0,004000; 0,003998; 0,004050; 
24000; 14; 15; 15; 15; 14; 15; 13; 15; 14; 14; 15; 11; 15; 15; 14; 15; 14; 14; 13; 14; 14; 12; 12; 15; 14; 0,004021; 0,004930; 0,004057; 0,004001; 0,004001; 0,005037; 0,003967; 0,003994; 0,005003; 0,004002; 0,003971; 0,004963; 0,004061; 0,004000; 0,004001; 0,005012; 0,003989; 0,004004; 0,003999; 0,004997; 0,004008; 0,003992; 0,004937; 0,004000; 0,004000; 
25000; 14; 15; 15; 13; 14; 13; 13; 13; 15; 15; 14; 15; 14; 15; 15; 15; 15; 13; 12; 15; 14; 15; 15; 15; 14; 0,005000; 0,004000; 0,004000; 0,004000; 0,004000; 0,005002; 0,003998; 0,004000; 0,003999; 0,005001; 0,004000; 0,003000; 0,003999; 0,004001; 0,004000; 0,004000; 0,004000; 0,004000; 0,004000; 0,004000; 0,003000; 0,004000; 0,005002; 0,003998; 0,003998; 
26000; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 13; 15; 15; 14; 14; 15; 15; 14; 15; 14; 15; 14; 15; 14; 0,004000; 0,004000; 0,004000; 0,004000; 0,004000; 0,005000; 0,004000; 0,004000; 0,004000; 0,004000; 0,005000; 0,004000; 0,004000; 0,004000; 0,004000; 0,004000; 0,004000; 0,004000; 0,005000; 0,004000; 0,004000; 0,004000; 0,005000; 0,004000; 0,004000; 
27000; 15; 15; 15; 14; 15; 15; 13; 11; 15; 15; 14; 15; 14; 15; 14; 15; 14; 15; 15; 15; 14; 15; 15; 15; 14; 0,004000; 0,004000; 0,005000; 0,004000; 0,004000; 0,004000; 0,005000; 0,004000; 0,005000; 0,004000; 0,004000; 0,005000; 0,004000; 0,004000; 0,005000; 0,004000; 0,004000; 0,005000; 0,004000; 0,004000; 0,005000; 0,004000; 0,006000; 0,004000; 0,004000; 
28000; 15; 14; 15; 14; 15; 15; 7; 14; 15; 15; 15; 15; 15; 15; 15; 15; 15; 14; 11; 15; 14; 15; 14; 13; 15; 0,005000; 0,005000; 0,004000; 0,006000; 0,004000; 0,004000; 0,005000; 0,004000; 0,006000; 0,004000; 0,005000; 0,004000; 0,005000; 0,004000; 0,005000; 0,004000; 0,005000; 0,004000; 0,005001; 0,005017; 0,004982; 0,005000; 0,004000; 0,004000; 0,005000; 
29000; 15; 13; 14; 14; 15; 14; 15; 15; 13; 12; 15; 15; 15; 14; 15; 15; 14; 12; 13; 15; 15; 15; 15; 14; 15; 0,005000; 0,004000; 0,005000; 0,005000; 0,005000; 0,004000; 0,005000; 0,005000; 0,004000; 0,005000; 0,005001; 0,004999; 0,004000; 0,005000; 0,005000; 0,004000; 0,006000; 0,004000; 0,005000; 0,005000; 0,005000; 0,004000; 0,005000; 0,004000; 0,005000; 
30000; 14; 15; 14; 15; 15; 15; 15; 15; 13; 15; 15; 15; 15; 14; 15; 11; 15; 15; 15; 15; 15; 15; 12; 15; 14; 0,005000; 0,005000; 0,005000; 0,005000; 0,005000; 0,005000; 0,004000; 0,005000; 0,005000; 0,005000; 0,005000; 0,005000; 0,005000; 0,005001; 0,004999; 0,005000; 0,005002; 0,004998; 0,005000; 0,005000; 0,005000; 0,005000; 0,005000; 0,005000; 0,004000; 
31000; 15; 14; 15; 15; 15; 15; 15; 15; 14; 15; 14; 15; 14; 14; 14; 15; 14; 15; 15; 15; 15; 15; 14; 15; 15; 0,005000; 0,005000; 0,005000; 0,005003; 0,004997; 0,005000; 0,005000; 0,005001; 0,004999; 0,005000; 0,005000; 0,005001; 0,005000; 0,004999; 0,005000; 0,005000; 0,005000; 0,006000; 0,005000; 0,005000; 0,005000; 0,005000; 0,005000; 0,005000; 0,005000; 
32000; 15; 15; 15; 15; 15; 15; 15; 12; 15; 13; 15; 8; 15; 15; 15; 15; 15; 15; 15; 15; 13; 13; 15; 15; 15; 0,005000; 0,006000; 0,005000; 0,005000; 0,006001; 0,004999; 0,006000; 0,005000; 0,006000; 0,005000; 0,005000; 0,005000; 0,006000; 0,005000; 0,005000; 0,006000; 0,005073; 0,005991; 0,005999; 0,005002; 0,006009; 0,005997; 0,004997; 0,005007; 0,005997; 
33000; 14; 15; 15; 15; 15; 15; 13; 15; 15; 14; 15; 14; 14; 13; 15; 14; 15; 15; 15; 15; 15; 15; 15; 15; 15; 0,006001; 0,004999; 0,006002; 0,006007; 0,004996; 0,005994; 0,005005; 0,005999; 0,006001; 0,004929; 0,006061; 0,006011; 0,005996; 0,004996; 0,006008; 0,006005; 0,004990; 0,005992; 0,006016; 0,005987; 0,005008; 0,006014; 0,004912; 0,006085; 0,005988; 
34000; 15; 15; 12; 14; 15; 15; 15; 16; 15; 10; 15; 15; 14; 15; 15; 15; 15; 15; 13; 11; 15; 15; 15; 15; 15; 0,006001; 0,005999; 0,005983; 0,005943; 0,005072; 0,006001; 0,005996; 0,006000; 0,006004; 0,005004; 0,006004; 0,005984; 0,006008; 0,005996; 0,005017; 0,005991; 0,004991; 0,006003; 0,006004; 0,006005; 0,005924; 0,005065; 0,006004; 0,005993; 0,006014; 
35000; 15; 14; 14; 13; 15; 15; 11; 15; 15; 15; 15; 15; 13; 10; 16; 15; 14; 15; 15; 15; 14; 15; 15; 14; 15; 0,005993; 0,006000; 0,005930; 0,005999; 0,006001; 0,006000; 0,004999; 0,006001; 0,007002; 0,006000; 0,005999; 0,004999; 0,006000; 0,006000; 0,005000; 0,005999; 0,006000; 0,005001; 0,006002; 0,005999; 0,004999; 0,006000; 0,005999; 0,005001; 0,007001; 
36000; 15; 15; 15; 12; 13; 15; 15; 14; 15; 13; 14; 15; 11; 16; 13; 15; 15; 15; 15; 15; 15; 15; 13; 15; 16; 0,005999; 0,005999; 0,006001; 0,005000; 0,006000; 0,006000; 0,006000; 0,006000; 0,005000; 0,006000; 0,006000; 0,006000; 0,007001; 0,005999; 0,005000; 0,006000; 0,007000; 0,005000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 
37000; 16; 9; 15; 14; 14; 10; 15; 16; 16; 11; 15; 15; 10; 16; 15; 15; 15; 12; 16; 15; 12; 15; 16; 15; 15; 0,006037; 0,006963; 0,006000; 0,006000; 0,007000; 0,005002; 0,006998; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,007000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006001; 0,005998; 0,006002; 0,006999; 0,006000; 0,006000; 0,006000; 
38000; 13; 16; 16; 14; 9; 15; 15; 15; 15; 16; 14; 15; 16; 14; 15; 12; 15; 11; 15; 15; 16; 15; 15; 15; 14; 0,007000; 0,006000; 0,006000; 0,007000; 0,006000; 0,006000; 0,006000; 0,006999; 0,006002; 0,005999; 0,007000; 0,006000; 0,006000; 0,007002; 0,005998; 0,006000; 0,006000; 0,007000; 0,006002; 0,005998; 0,006000; 0,007000; 0,006000; 0,006000; 0,006000; 
39000; 16; 15; 12; 16; 15; 15; 15; 14; 15; 15; 16; 15; 15; 13; 15; 15; 15; 15; 15; 15; 12; 6; 12; 16; 15; 0,005999; 0,006000; 0,006000; 0,008002; 0,005998; 0,006000; 0,006999; 0,007001; 0,007000; 0,006000; 0,007000; 0,006000; 0,007000; 0,007000; 0,006000; 0,007000; 0,006000; 0,006001; 0,007001; 0,006998; 0,006000; 0,007000; 0,007000; 0,006000; 0,007000; 
40000; 15; 16; 15; 10; 15; 15; 16; 15; 15; 14; 15; 16; 15; 15; 13; 16; 16; 15; 15; 15; 15; 15; 15; 15; 16; 0,007000; 0,006000; 0,007000; 0,006000; 0,007001; 0,006999; 0,006000; 0,007000; 0,006999; 0,007001; 0,006000; 0,007000; 0,006000; 0,007000; 0,007000; 0,006000; 0,007000; 0,007000; 0,006000; 0,007000; 0,007000; 0,007000; 0,006000; 0,007000; 0,007000; 
41000; 16; 15; 15; 13; 15; 15; 16; 14; 13; 15; 16; 16; 15; 15; 16; 16; 15; 15; 15; 15; 13; 15; 13; 15; 15; 0,007000; 0,007000; 0,007000; 0,007000; 0,007000; 0,007000; 0,007000; 0,006000; 0,007000; 0,007000; 0,007000; 0,007000; 0,006000; 0,007000; 0,008054; 0,007003; 0,008014; 0,007998; 0,007995; 0,008000; 0,007004; 0,007994; 0,007013; 0,007995; 0,007014; 
42000; 15; 16; 15; 15; 16; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 16; 14; 15; 16; 8; 14; 15; 14; 15; 16; 0,006983; 0,006940; 0,008078; 0,007979; 0,008012; 0,006998; 0,007011; 0,007990; 0,007999; 0,006994; 0,008007; 0,008010; 0,007992; 0,007011; 0,008994; 0,006996; 0,008992; 0,007005; 0,008000; 0,008006; 0,008005; 0,006993; 0,007005; 0,006995; 0,008003; 
43000; 15; 13; 16; 16; 16; 16; 14; 16; 16; 15; 12; 15; 15; 15; 15; 16; 16; 15; 15; 16; 15; 15; 16; 15; 15; 0,008002; 0,006990; 0,007933; 0,008068; 0,007008; 0,006993; 0,007006; 0,007993; 0,007994; 0,007003; 0,008011; 0,006996; 0,008000; 0,007995; 0,007006; 0,007000; 0,007924; 0,008071; 0,007001; 0,007007; 0,007995; 0,008001; 0,006997; 0,007000; 0,007991; 
44000; 16; 16; 16; 16; 16; 15; 15; 16; 15; 16; 16; 15; 16; 16; 15; 15; 16; 16; 16; 14; 16; 15; 14; 15; 15; 0,008001; 0,007021; 0,007992; 0,007999; 0,007924; 0,007066; 0,007009; 0,007996; 0,008008; 0,006984; 0,008012; 0,008000; 0,006990; 0,008012; 0,008000; 0,007002; 0,007995; 0,007927; 0,008066; 0,008015; 0,007992; 0,008003; 0,007992; 0,007995; 0,008014; 
45000; 16; 16; 15; 15; 16; 15; 15; 14; 16; 16; 16; 15; 16; 15; 16; 16; 16; 15; 15; 16; 13; 15; 15; 16; 14; 0,008007; 0,007985; 0,007993; 0,006978; 0,009024; 0,008023; 0,007986; 0,008005; 0,007985; 0,007008; 0,009039; 0,007964; 0,007993; 0,008010; 0,006994; 0,009002; 0,006991; 0,008007; 0,008927; 0,007072; 0,008001; 0,008009; 0,006988; 0,008016; 0,007987; 
46000; 16; 15; 15; 15; 16; 15; 16; 15; 15; 16; 15; 16; 15; 16; 14; 15; 15; 16; 15; 16; 15; 14; 14; 16; 16; 0,007000; 0,007992; 0,008017; 0,007992; 0,009000; 0,007007; 0,008989; 0,008003; 0,008001; 0,008004; 0,007995; 0,007993; 0,008020; 0,007989; 0,007999; 0,008000; 0,007991; 0,008009; 0,007929; 0,008070; 0,008002; 0,007991; 0,008003; 0,008006; 0,008000; 
47000; 15; 15; 16; 16; 16; 15; 14; 16; 15; 15; 16; 14; 14; 15; 16; 16; 16; 15; 16; 16; 16; 15; 16; 16; 12; 0,009003; 0,007999; 0,009002; 0,007995; 0,008006; 0,008996; 0,008004; 0,008997; 0,008000; 0,008004; 0,008995; 0,008003; 0,007994; 0,009011; 0,007985; 0,008008; 0,008002; 0,007997; 0,008989; 0,008011; 0,009987; 0,008002; 0,009008; 0,008009; 0,007991; 
48000; 14; 16; 15; 16; 14; 16; 12; 16; 16; 16; 16; 16; 15; 13; 16; 12; 15; 16; 15; 16; 16; 16; 16; 15; 15; 0,008997; 0,009008; 0,007989; 0,008998; 0,008003; 0,009010; 0,008002; 0,008986; 0,008008; 0,008997; 0,008002; 0,008001; 0,008989; 0,008014; 0,009007; 0,007992; 0,008992; 0,009003; 0,009001; 0,008004; 0,007990; 0,009010; 0,008000; 0,007999; 0,010994; 
49000; 15; 15; 15; 15; 15; 15; 15; 14; 16; 16; 16; 13; 16; 12; 16; 15; 15; 15; 16; 15; 11; 16; 16; 16; 15; 0,009000; 0,008009; 0,008998; 0,008003; 0,009003; 0,008996; 0,008993; 0,008004; 0,008993; 0,008005; 0,009000; 0,009004; 0,008000; 0,010000; 0,009012; 0,008977; 0,009001; 0,009003; 0,009003; 0,009005; 0,008000; 0,009012; 0,007985; 0,009001; 0,008000; 
50000; 16; 16; 16; 15; 15; 16; 16; 16; 16; 15; 15; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 15; 15; 15; 0,008998; 0,009000; 0,009001; 0,008002; 0,009008; 0,008920; 0,009068; 0,009005; 0,008924; 0,009072; 0,009000; 0,008999; 0,009001; 0,009000; 0,008997; 0,008997; 0,008994; 0,009020; 0,008985; 0,008013; 0,008993; 0,009002; 0,008987; 0,009014; 0,008992; 
51000; 15; 15; 16; 10; 16; 16; 16; 16; 16; 16; 16; 16; 15; 15; 15; 16; 16; 16; 15; 12; 12; 14; 16; 15; 15; 0,008996; 0,008998; 0,009938; 0,010063; 0,009007; 0,008998; 0,010002; 0,008001; 0,009004; 0,008988; 0,009021; 0,008976; 0,008939; 0,009072; 0,009927; 0,009073; 0,008997; 0,008002; 0,009987; 0,009013; 0,009002; 0,009002; 0,008997; 0,009994; 0,009008; 
52000; 15; 15; 16; 16; 16; 16; 15; 13; 16; 16; 15; 16; 15; 16; 16; 16; 16; 16; 16; 16; 16; 15; 15; 16; 16; 0,009994; 0,009003; 0,009001; 0,008993; 0,009011; 0,008988; 0,009007; 0,010001; 0,009007; 0,008997; 0,008996; 0,009931; 0,009062; 0,008998; 0,009011; 0,009998; 0,008995; 0,009009; 0,009001; 0,009992; 0,009002; 0,010000; 0,008928; 0,009082; 0,008991; 
53000; 16; 16; 16; 16; 16; 14; 16; 15; 14; 16; 14; 16; 16; 16; 16; 15; 14; 15; 16; 16; 16; 16; 16; 16; 16; 0,009997; 0,008994; 0,009009; 0,009000; 0,009995; 0,008999; 0,009011; 0,009996; 0,010004; 0,008997; 0,008998; 0,010002; 0,009001; 0,009003; 0,008989; 0,010007; 0,008930; 0,014067; 0,009996; 0,009002; 0,009010; 0,010002; 0,009991; 0,009994; 0,009009; 
54000; 15; 14; 14; 15; 16; 16; 16; 15; 16; 16; 15; 16; 16; 11; 16; 16; 16; 16; 15; 16; 15; 16; 15; 16; 14; 0,009994; 0,010007; 0,008997; 0,009992; 0,009934; 0,009076; 0,010005; 0,009001; 0,008991; 0,009994; 0,009017; 0,009991; 0,009996; 0,009003; 0,010012; 0,008914; 0,010110; 0,008955; 0,010011; 0,010009; 0,009995; 0,009990; 0,011933; 0,010081; 0,008992; 
55000; 16; 14; 16; 16; 16; 16; 16; 16; 15; 16; 14; 16; 16; 16; 16; 13; 16; 16; 16; 15; 16; 15; 16; 13; 16; 0,010992; 0,009008; 0,010009; 0,009987; 0,010001; 0,008999; 0,010007; 0,009991; 0,009003; 0,010007; 0,009921; 0,010072; 0,010008; 0,008925; 0,010069; 0,009000; 0,009998; 0,009999; 0,010000; 0,010002; 0,009000; 0,009926; 0,010077; 0,009989; 0,010008; 
56000; 15; 10; 16; 16; 15; 16; 16; 16; 16; 14; 16; 15; 16; 15; 16; 16; 16; 16; 16; 11; 15; 16; 15; 14; 16; 0,009995; 0,011012; 0,009986; 0,010005; 0,009007; 0,009998; 0,009923; 0,010076; 0,009988; 0,010000; 0,010002; 0,009997; 0,010002; 0,010005; 0,009994; 0,010005; 0,009995; 0,010000; 0,010017; 0,009990; 0,009993; 0,010012; 0,009998; 0,011000; 0,008997; 
57000; 16; 16; 16; 16; 16; 15; 16; 16; 16; 16; 16; 16; 15; 16; 16; 16; 15; 15; 16; 16; 15; 16; 13; 15; 13; 0,011006; 0,009932; 0,010068; 0,009992; 0,010000; 0,010008; 0,009996; 0,010012; 0,009992; 0,011004; 0,010004; 0,009924; 0,010068; 0,010017; 0,009992; 0,009998; 0,009998; 0,010003; 0,010994; 0,009999; 0,010008; 0,010983; 0,010013; 0,010995; 0,009997; 
58000; 16; 16; 16; 16; 13; 13; 16; 15; 14; 16; 16; 15; 16; 16; 16; 14; 16; 16; 16; 16; 16; 16; 16; 10; 16; 0,010000; 0,011004; 0,011002; 0,010990; 0,010999; 0,010009; 0,010996; 0,009998; 0,011000; 0,010001; 0,009998; 0,011000; 0,010011; 0,011007; 0,009985; 0,010934; 0,010074; 0,010006; 0,011001; 0,010996; 0,009992; 0,010011; 0,011007; 0,010979; 0,011000; 
59000; 16; 16; 16; 14; 15; 16; 16; 15; 15; 16; 16; 16; 16; 16; 16; 16; 16; 15; 16; 16; 13; 14; 16; 10; 16; 0,011003; 0,011995; 0,010006; 0,011000; 0,011000; 0,010000; 0,011012; 0,009989; 0,010999; 0,010931; 0,010073; 0,009995; 0,011008; 0,010995; 0,010000; 0,011001; 0,009989; 0,011013; 0,010001; 0,010990; 0,011011; 0,010999; 0,010004; 0,010920; 0,010063; 
60000; 16; 16; 16; 16; 15; 15; 16; 16; 15; 16; 16; 16; 16; 16; 15; 16; 16; 15; 16; 16; 9; 16; 16; 16; 15; 0,011007; 0,012002; 0,010996; 0,010933; 0,011070; 0,011010; 0,010990; 0,009998; 0,011009; 0,009999; 0,010992; 0,010992; 0,011018; 0,011922; 0,010061; 0,011003; 0,010017; 0,010989; 0,011010; 0,010988; 0,010002; 0,010998; 0,010989; 0,011016; 0,010997; 
