n; comparisons; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; duration;
14000; 14; 14; 14; 13; 12; 14; 14; 14; 12; 14; 14; 14; 13; 14; 14; 12; 14; 14; 14; 12; 13; 11; 11; 14; 11; 0,002010; 0,002993; 0,002010; 0,001988; 0,002001; 0,002003; 0,002993; 0,002999; 0,002006; 0,002003; 0,001995; 0,002013; 0,002991; 0,002000; 0,001995; 0,002007; 0,002987; 0,002007; 0,002006; 0,001998; 0,002992; 0,002005; 0,001999; 0,002000; 0,002004; 
15000; 14; 14; 14; 14; 14; 13; 14; 14; 14; 14; 14; 14; 14; 14; 8; 14; 12; 13; 14; 13; 12; 14; 12; 13; 14; 0,003002; 0,001996; 0,003002; 0,002000; 0,002987; 0,002015; 0,002981; 0,001961; 0,003042; 0,001997; 0,002944; 0,003074; 0,001989; 0,003007; 0,002008; 0,001999; 0,002986; 0,003011; 0,001999; 0,002001; 0,002997; 0,002000; 0,002995; 0,001995; 0,003007; 
16000; 14; 14; 12; 14; 14; 14; 8; 14; 14; 14; 14; 14; 13; 12; 14; 14; 14; 14; 13; 14; 12; 14; 14; 14; 14; 0,003008; 0,002005; 0,002981; 0,002936; 0,002065; 0,003008; 0,002999; 0,001994; 0,003008; 0,002007; 0,002982; 0,003012; 0,001998; 0,003003; 0,001993; 0,003002; 0,002003; 0,002997; 0,003001; 0,001999; 0,003008; 0,002001; 0,002959; 0,003028; 0,002003; 
17000; 14; 14; 14; 14; 14; 14; 12; 13; 14; 13; 14; 14; 14; 14; 14; 12; 14; 15; 14; 12; 14; 15; 14; 14; 14; 0,002003; 0,003000; 0,003010; 0,002991; 0,003012; 0,001992; 0,003004; 0,002998; 0,002990; 0,002014; 0,002995; 0,002992; 0,002010; 0,003001; 0,002991; 0,003004; 0,002009; 0,002992; 0,002995; 0,001994; 0,003004; 0,003011; 0,001991; 0,003000; 0,003010; 
18000; 14; 8; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 13; 14; 14; 14; 14; 14; 15; 13; 0,002995; 0,002971; 0,002953; 0,003076; 0,002995; 0,003004; 0,002994; 0,003009; 0,002992; 0,003008; 0,001998; 0,002992; 0,003003; 0,003010; 0,002987; 0,002999; 0,003002; 0,003004; 0,002991; 0,003015; 0,002993; 0,002998; 0,003001; 0,002007; 0,002996; 
19000; 14; 15; 15; 9; 14; 14; 15; 10; 14; 13; 14; 14; 13; 14; 15; 14; 14; 14; 15; 14; 12; 15; 14; 14; 14; 0,004002; 0,003002; 0,002991; 0,003003; 0,003001; 0,003010; 0,002987; 0,003008; 0,002999; 0,003987; 0,003002; 0,002995; 0,003999; 0,003025; 0,002915; 0,003068; 0,003011; 0,002997; 0,004010; 0,002986; 0,003002; 0,002998; 0,003005; 0,003000; 0,003000; 
20000; 14; 14; 12; 15; 15; 13; 14; 15; 14; 14; 13; 11; 15; 15; 14; 13; 14; 14; 14; 15; 15; 15; 12; 14; 14; 0,003988; 0,003013; 0,003993; 0,003007; 0,002995; 0,003000; 0,004003; 0,002992; 0,004011; 0,003003; 0,002994; 0,003004; 0,003985; 0,003008; 0,004009; 0,003986; 0,002999; 0,003998; 0,002998; 0,003939; 0,004072; 0,002999; 0,003000; 0,003995; 0,003936; 
21000; 13; 14; 14; 15; 14; 12; 15; 15; 14; 15; 15; 15; 15; 14; 14; 14; 15; 14; 14; 15; 14; 12; 14; 14; 14; 0,003064; 0,003934; 0,003067; 0,004010; 0,002988; 0,003969; 0,005026; 0,003006; 0,004011; 0,003991; 0,002998; 0,004000; 0,004002; 0,003008; 0,003987; 0,003002; 0,004000; 0,003999; 0,003009; 0,003992; 0,004001; 0,002999; 0,004005; 0,003995; 0,003994; 
22000; 14; 15; 14; 13; 14; 13; 15; 15; 14; 15; 14; 15; 15; 14; 15; 11; 10; 14; 14; 15; 15; 14; 14; 15; 12; 0,003943; 0,004117; 0,002955; 0,003991; 0,004008; 0,002991; 0,004007; 0,004009; 0,003984; 0,003959; 0,003059; 0,003978; 0,004022; 0,002992; 0,003999; 0,002998; 0,004003; 0,004006; 0,003927; 0,003998; 0,002999; 0,004000; 0,003999; 0,003000; 0,004000; 
23000; 15; 15; 15; 14; 15; 14; 14; 15; 15; 15; 14; 15; 12; 14; 15; 13; 13; 15; 13; 15; 15; 15; 13; 15; 14; 0,004001; 0,003000; 0,004998; 0,004056; 0,005013; 0,003993; 0,004001; 0,004016; 0,003989; 0,004002; 0,003927; 0,004063; 0,003997; 0,007007; 0,006935; 0,004002; 0,004998; 0,004015; 0,003001; 0,004045; 0,005008; 0,004012; 0,003983; 0,004010; 0,003986; 
24000; 14; 14; 14; 15; 14; 11; 14; 14; 15; 14; 12; 14; 15; 14; 15; 14; 14; 15; 15; 13; 14; 15; 14; 15; 14; 0,005008; 0,004000; 0,004993; 0,004002; 0,004010; 0,003989; 0,005009; 0,003992; 0,003996; 0,005003; 0,004002; 0,004005; 0,004997; 0,004001; 0,004006; 0,003992; 0,005005; 0,004929; 0,004066; 0,004001; 0,004960; 0,004037; 0,003998; 0,005003; 0,004007; 
25000; 14; 15; 15; 13; 15; 12; 12; 14; 14; 15; 13; 14; 12; 14; 15; 15; 13; 15; 10; 15; 15; 14; 15; 12; 15; 0,003993; 0,004999; 0,004001; 0,004005; 0,004996; 0,004000; 0,005000; 0,004020; 0,003988; 0,003998; 0,005002; 0,003999; 0,004007; 0,003992; 0,003991; 0,004010; 0,003999; 0,005013; 0,003989; 0,003986; 0,005008; 0,004003; 0,004014; 0,004990; 0,004000; 
26000; 15; 15; 12; 15; 15; 14; 15; 15; 15; 14; 14; 12; 15; 14; 15; 11; 15; 15; 13; 15; 13; 15; 15; 15; 15; 0,004008; 0,005003; 0,003986; 0,003930; 0,005072; 0,004012; 0,003988; 0,005002; 0,003988; 0,005010; 0,003991; 0,004934; 0,004065; 0,004007; 0,004999; 0,005002; 0,004003; 0,004994; 0,004002; 0,004993; 0,004011; 0,005056; 0,003942; 0,004997; 0,004005; 
27000; 14; 15; 15; 14; 15; 15; 14; 14; 14; 14; 13; 15; 15; 15; 15; 15; 14; 9; 15; 15; 15; 15; 13; 14; 14; 0,004989; 0,005008; 0,004000; 0,005992; 0,004008; 0,005000; 0,004006; 0,004995; 0,003999; 0,004993; 0,004006; 0,004993; 0,004009; 0,005000; 0,004928; 0,005001; 0,005050; 0,004020; 0,005002; 0,004002; 0,003994; 0,005000; 0,003998; 0,005006; 0,003991; 
28000; 14; 15; 1; 15; 14; 15; 15; 14; 11; 14; 13; 15; 14; 14; 14; 15; 15; 14; 15; 15; 15; 15; 15; 14; 15; 0,005007; 0,005001; 0,005002; 0,003996; 0,005003; 0,004928; 0,005072; 0,003997; 0,005007; 0,004994; 0,005013; 0,003916; 0,006069; 0,004015; 0,004989; 0,004999; 0,005012; 0,004916; 0,004062; 0,005013; 0,003993; 0,005017; 0,004978; 0,005007; 0,004019; 
29000; 15; 15; 15; 14; 13; 14; 15; 15; 15; 12; 15; 12; 14; 14; 15; 15; 14; 15; 15; 15; 15; 15; 15; 15; 15; 0,005007; 0,003990; 0,005009; 0,005994; 0,005006; 0,004012; 0,005987; 0,005000; 0,004928; 0,005080; 0,004994; 0,003998; 0,005001; 0,005004; 0,004998; 0,004998; 0,005003; 0,005000; 0,004998; 0,004999; 0,005014; 0,004986; 0,005013; 0,003994; 0,005991; 
30000; 15; 14; 15; 15; 15; 15; 14; 15; 15; 14; 14; 15; 15; 15; 15; 13; 15; 15; 14; 15; 13; 15; 15; 15; 13; 0,004995; 0,005011; 0,004996; 0,005932; 0,003999; 0,005072; 0,005008; 0,005998; 0,003995; 0,006000; 0,005001; 0,005997; 0,004990; 0,005023; 0,005978; 0,005007; 0,006009; 0,004993; 0,005992; 0,006001; 0,004936; 0,006062; 0,005006; 0,005019; 0,004975; 
31000; 14; 15; 15; 15; 13; 12; 14; 14; 14; 15; 14; 14; 15; 14; 15; 10; 15; 15; 13; 13; 14; 14; 15; 15; 15; 0,004993; 0,005006; 0,006003; 0,004989; 0,006012; 0,005001; 0,005996; 0,005008; 0,004997; 0,004999; 0,005000; 0,005999; 0,005013; 0,004983; 0,006001; 0,004994; 0,005010; 0,005992; 0,005015; 0,004998; 0,004998; 0,005922; 0,006059; 0,005018; 0,004998; 
32000; 15; 14; 14; 15; 15; 15; 9; 12; 15; 15; 15; 13; 13; 13; 15; 9; 14; 15; 15; 15; 12; 15; 15; 12; 15; 0,005997; 0,004991; 0,006007; 0,005009; 0,005002; 0,005983; 0,005005; 0,006004; 0,004998; 0,005006; 0,006001; 0,004993; 0,005993; 0,006014; 0,004993; 0,006000; 0,004997; 0,005003; 0,005999; 0,005002; 0,005999; 0,005000; 0,006003; 0,004997; 0,005994; 
33000; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 13; 14; 15; 15; 11; 15; 14; 15; 14; 15; 15; 15; 15; 13; 15; 0,006011; 0,004991; 0,005998; 0,005017; 0,005990; 0,005991; 0,006024; 0,004915; 0,006066; 0,006003; 0,005000; 0,006000; 0,004993; 0,006010; 0,006004; 0,004992; 0,005993; 0,005974; 0,006041; 0,005996; 0,005991; 0,006000; 0,006016; 0,005984; 0,005998; 
34000; 15; 15; 15; 15; 12; 15; 15; 15; 14; 15; 14; 15; 15; 15; 15; 15; 14; 15; 16; 15; 15; 15; 15; 15; 15; 0,006002; 0,007003; 0,005007; 0,005996; 0,005992; 0,006011; 0,005999; 0,005925; 0,006000; 0,006000; 0,005000; 0,006000; 0,006000; 0,006001; 0,005999; 0,006000; 0,007000; 0,005000; 0,005000; 0,006000; 0,006006; 0,004996; 0,006000; 0,005002; 0,005999; 
35000; 15; 15; 16; 15; 15; 15; 15; 14; 14; 14; 15; 16; 15; 15; 15; 15; 15; 15; 15; 14; 15; 15; 9; 15; 15; 0,005999; 0,005000; 0,006000; 0,005000; 0,006000; 0,006001; 0,005000; 0,006000; 0,005000; 0,006000; 0,010000; 0,005000; 0,005999; 0,006001; 0,006000; 0,005000; 0,006000; 0,005000; 0,006000; 0,005000; 0,006000; 0,006000; 0,006000; 0,004999; 0,006001; 
36000; 15; 14; 15; 15; 15; 11; 15; 15; 16; 13; 16; 16; 15; 15; 15; 15; 14; 15; 15; 15; 15; 15; 15; 15; 13; 0,006000; 0,006000; 0,006000; 0,006000; 0,005000; 0,006000; 0,007000; 0,006000; 0,005000; 0,007000; 0,005000; 0,007000; 0,005000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006005; 0,005995; 0,006000; 0,006000; 0,006000; 0,006000; 
37000; 15; 15; 15; 16; 8; 16; 16; 15; 15; 11; 15; 15; 15; 12; 15; 15; 15; 15; 16; 15; 16; 15; 12; 14; 15; 0,005999; 0,006001; 0,006001; 0,006999; 0,006000; 0,006000; 0,006000; 0,006116; 0,005884; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006000; 0,007000; 0,006000; 0,006000; 0,006000; 0,006000; 0,006005; 0,005995; 0,007001; 0,005999; 0,006000; 
38000; 16; 15; 15; 14; 15; 15; 15; 14; 15; 16; 16; 16; 15; 15; 15; 16; 13; 15; 15; 15; 14; 15; 14; 15; 16; 0,007000; 0,006000; 0,006001; 0,006999; 0,006000; 0,006000; 0,007000; 0,006000; 0,006999; 0,006001; 0,006000; 0,007000; 0,006000; 0,006000; 0,006000; 0,007000; 0,006000; 0,006000; 0,006000; 0,006000; 0,007004; 0,008037; 0,007026; 0,005930; 0,006000; 
39000; 15; 13; 16; 15; 15; 14; 15; 16; 15; 13; 14; 16; 16; 15; 15; 15; 15; 16; 16; 15; 15; 15; 15; 15; 15; 0,006000; 0,006000; 0,007000; 0,006000; 0,007000; 0,006000; 0,006000; 0,007000; 0,006000; 0,006000; 0,007000; 0,006000; 0,007000; 0,007000; 0,006002; 0,006998; 0,007000; 0,006000; 0,006000; 0,007000; 0,006000; 0,007000; 0,006000; 0,006000; 0,007000; 
40000; 13; 15; 15; 15; 16; 15; 15; 16; 15; 15; 15; 15; 10; 15; 16; 15; 16; 15; 16; 15; 16; 14; 15; 15; 14; 0,006000; 0,007000; 0,007000; 0,007001; 0,005999; 0,007000; 0,006000; 0,007000; 0,006000; 0,007001; 0,007000; 0,005999; 0,007000; 0,006000; 0,007070; 0,007006; 0,006992; 0,007013; 0,006991; 0,006999; 0,007003; 0,006997; 0,007006; 0,006989; 0,007939; 
41000; 15; 15; 15; 15; 16; 16; 15; 14; 16; 12; 15; 15; 15; 15; 15; 13; 16; 15; 15; 16; 13; 15; 16; 16; 15; 0,007068; 0,008002; 0,006996; 0,007006; 0,006990; 0,007008; 0,006998; 0,007932; 0,006995; 0,007072; 0,006996; 0,008997; 0,007004; 0,006933; 0,007998; 0,007070; 0,007002; 0,007011; 0,007999; 0,006981; 0,006012; 0,008003; 0,006995; 0,007013; 0,006989; 
42000; 15; 15; 16; 16; 16; 15; 15; 11; 15; 16; 15; 15; 15; 15; 15; 10; 16; 15; 15; 13; 11; 15; 15; 16; 16; 0,007005; 0,007995; 0,006937; 0,006992; 0,007076; 0,008002; 0,006997; 0,006997; 0,008006; 0,007986; 0,007010; 0,006998; 0,007000; 0,008000; 0,007001; 0,007006; 0,007996; 0,006925; 0,007080; 0,006997; 0,007997; 0,006994; 0,007005; 0,008004; 0,006997; 
43000; 15; 15; 16; 16; 16; 16; 16; 16; 15; 15; 15; 16; 12; 14; 13; 15; 16; 16; 15; 16; 15; 16; 14; 16; 15; 0,008001; 0,007002; 0,007992; 0,007014; 0,007992; 0,007991; 0,007006; 0,007992; 0,007010; 0,008000; 0,006990; 0,008006; 0,007004; 0,007999; 0,007000; 0,009001; 0,007005; 0,008004; 0,006990; 0,008000; 0,007004; 0,008005; 0,007000; 0,007983; 0,007020; 
44000; 16; 15; 15; 15; 15; 15; 14; 16; 11; 15; 15; 15; 14; 16; 12; 16; 15; 15; 16; 15; 15; 16; 15; 15; 15; 0,007010; 0,008998; 0,008007; 0,006982; 0,007938; 0,008071; 0,007999; 0,007994; 0,007009; 0,007999; 0,006996; 0,008004; 0,007990; 0,008025; 0,007977; 0,008010; 0,007926; 0,008004; 0,007060; 0,008007; 0,008007; 0,006989; 0,007997; 0,007007; 0,007999; 
45000; 12; 16; 16; 16; 15; 16; 15; 15; 14; 16; 12; 15; 12; 15; 16; 16; 15; 16; 14; 15; 16; 16; 14; 16; 15; 0,008000; 0,006929; 0,008078; 0,007994; 0,007995; 0,007936; 0,006996; 0,008082; 0,007995; 0,007996; 0,007999; 0,008000; 0,007005; 0,008007; 0,007980; 0,008011; 0,007998; 0,008000; 0,007928; 0,008059; 0,008028; 0,007984; 0,008002; 0,007008; 0,007996; 
46000; 12; 16; 15; 15; 15; 16; 16; 14; 16; 16; 14; 15; 16; 16; 16; 16; 16; 14; 15; 11; 15; 16; 15; 16; 16; 0,007994; 0,008007; 0,008994; 0,007993; 0,009001; 0,007999; 0,009003; 0,008003; 0,008004; 0,008996; 0,007995; 0,007999; 0,008017; 0,007992; 0,008002; 0,007989; 0,008016; 0,007996; 0,007924; 0,009066; 0,007995; 0,008001; 0,008000; 0,008018; 0,008997; 
47000; 14; 15; 16; 16; 16; 15; 16; 16; 15; 16; 16; 16; 15; 16; 16; 13; 16; 15; 15; 15; 16; 14; 16; 15; 15; 0,007999; 0,009987; 0,008015; 0,007985; 0,009000; 0,008007; 0,007928; 0,009072; 0,008000; 0,008009; 0,007995; 0,009003; 0,008003; 0,007999; 0,007989; 0,009005; 0,007999; 0,007998; 0,009001; 0,007991; 0,008011; 0,008003; 0,008003; 0,008997; 0,007999; 
48000; 15; 15; 15; 16; 14; 16; 16; 15; 12; 16; 16; 16; 16; 16; 16; 16; 16; 15; 12; 16; 16; 15; 15; 16; 13; 0,007993; 0,008996; 0,008009; 0,007998; 0,009000; 0,008987; 0,009005; 0,009005; 0,008996; 0,009000; 0,009005; 0,008013; 0,008988; 0,008007; 0,008999; 0,008989; 0,008008; 0,008988; 0,008011; 0,009004; 0,007997; 0,008999; 0,007999; 0,007996; 0,008998; 
49000; 14; 16; 16; 15; 14; 16; 15; 16; 15; 14; 16; 16; 16; 15; 16; 15; 15; 16; 16; 14; 15; 14; 16; 16; 16; 0,009011; 0,007994; 0,009013; 0,008992; 0,008928; 0,008072; 0,007995; 0,009015; 0,008987; 0,008999; 0,009003; 0,008003; 0,008991; 0,008998; 0,009002; 0,008008; 0,009008; 0,008987; 0,009002; 0,007990; 0,009008; 0,008993; 0,008009; 0,009001; 0,008000; 
50000; 15; 16; 16; 16; 16; 15; 16; 15; 16; 16; 15; 15; 12; 11; 16; 16; 15; 15; 15; 15; 16; 16; 15; 16; 16; 0,008001; 0,009008; 0,009019; 0,007898; 0,009077; 0,008988; 0,009013; 0,008999; 0,009003; 0,008992; 0,008010; 0,008994; 0,008993; 0,008004; 0,011002; 0,011000; 0,009004; 0,009999; 0,008997; 0,008998; 0,009003; 0,009999; 0,009003; 0,008999; 0,009990; 
51000; 15; 16; 15; 12; 16; 16; 16; 16; 16; 16; 15; 12; 16; 15; 16; 16; 16; 16; 16; 16; 16; 16; 15; 15; 15; 0,009000; 0,009005; 0,010010; 0,008986; 0,008998; 0,008019; 0,009990; 0,009001; 0,009007; 0,009003; 0,008996; 0,008919; 0,009074; 0,008997; 0,008992; 0,009012; 0,008004; 0,009996; 0,008996; 0,010007; 0,008989; 0,009007; 0,009002; 0,009923; 0,009076; 
52000; 15; 16; 16; 15; 16; 16; 16; 15; 16; 15; 16; 14; 16; 15; 13; 15; 16; 15; 15; 16; 16; 16; 14; 16; 16; 0,008998; 0,008993; 0,009005; 0,009010; 0,008995; 0,009005; 0,009995; 0,009000; 0,008999; 0,008924; 0,009068; 0,009009; 0,009998; 0,008990; 0,009009; 0,008998; 0,008988; 0,009947; 0,009068; 0,009003; 0,009994; 0,009000; 0,009004; 0,009995; 0,010002; 
53000; 14; 16; 16; 16; 15; 16; 13; 15; 16; 14; 8; 16; 14; 15; 15; 16; 14; 16; 15; 15; 16; 15; 15; 13; 16; 0,010994; 0,010009; 0,010004; 0,009994; 0,009002; 0,009924; 0,009073; 0,013931; 0,009081; 0,008991; 0,009999; 0,008999; 0,009991; 0,010008; 0,008993; 0,010001; 0,009000; 0,010006; 0,008990; 0,010002; 0,009014; 0,008999; 0,008995; 0,009929; 0,010071; 
54000; 14; 16; 16; 16; 16; 15; 16; 16; 16; 16; 16; 15; 16; 16; 16; 16; 15; 16; 16; 16; 15; 16; 10; 15; 16; 0,010003; 0,009000; 0,009997; 0,009988; 0,010014; 0,010994; 0,009003; 0,010001; 0,008999; 0,009928; 0,010079; 0,010007; 0,010989; 0,009989; 0,009009; 0,009962; 0,010037; 0,010001; 0,009000; 0,009927; 0,010073; 0,009000; 0,010001; 0,008999; 0,010007; 
55000; 16; 16; 16; 13; 13; 16; 16; 16; 14; 16; 14; 16; 16; 16; 14; 16; 16; 15; 15; 15; 16; 15; 16; 15; 16; 0,009998; 0,009994; 0,009933; 0,010064; 0,009934; 0,009075; 0,009994; 0,010001; 0,009992; 0,010008; 0,010012; 0,009993; 0,009991; 0,009000; 0,009997; 0,009007; 0,009994; 0,009997; 0,010003; 0,010006; 0,008998; 0,010013; 0,009989; 0,009998; 0,010004; 
56000; 16; 15; 16; 16; 15; 16; 13; 16; 16; 16; 16; 14; 16; 16; 16; 15; 15; 13; 16; 16; 16; 16; 14; 16; 15; 0,009002; 0,009995; 0,011000; 0,010000; 0,010007; 0,009999; 0,009992; 0,010015; 0,010916; 0,009076; 0,010002; 0,009990; 0,010004; 0,009999; 0,010006; 0,009997; 0,009994; 0,010004; 0,009997; 0,009996; 0,010007; 0,010010; 0,009991; 0,010992; 0,010006; 
57000; 14; 16; 14; 16; 14; 16; 16; 16; 13; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 15; 16; 16; 16; 16; 16; 0,010928; 0,010065; 0,011003; 0,011008; 0,009999; 0,011007; 0,009995; 0,009994; 0,010001; 0,010006; 0,009999; 0,010996; 0,010003; 0,009996; 0,010003; 0,009997; 0,011000; 0,009000; 0,011007; 0,009995; 0,009998; 0,010932; 0,010081; 0,009988; 0,008999; 
58000; 16; 16; 14; 16; 16; 16; 15; 15; 14; 16; 16; 16; 16; 14; 16; 15; 15; 16; 16; 15; 16; 16; 16; 16; 16; 0,010006; 0,009992; 0,010015; 0,009975; 0,011012; 0,011000; 0,010929; 0,009067; 0,011004; 0,010000; 0,011995; 0,010012; 0,010986; 0,010010; 0,010008; 0,010991; 0,010996; 0,011002; 0,010999; 0,011002; 0,011029; 0,011962; 0,010011; 0,011012; 0,010977; 
59000; 16; 16; 15; 16; 16; 16; 16; 16; 12; 16; 16; 13; 16; 16; 16; 16; 16; 16; 15; 16; 15; 16; 15; 14; 14; 0,011002; 0,011011; 0,009987; 0,011008; 0,010001; 0,010996; 0,010001; 0,011012; 0,009996; 0,010991; 0,010005; 0,010988; 0,011001; 0,010000; 0,011010; 0,009990; 0,011005; 0,009996; 0,010014; 0,010993; 0,010002; 0,011999; 0,010006; 0,009996; 0,011001; 
60000; 16; 16; 16; 16; 16; 15; 16; 15; 15; 16; 16; 16; 14; 14; 16; 13; 15; 16; 14; 15; 14; 16; 16; 16; 16; 0,010998; 0,009999; 0,011010; 0,010990; 0,010989; 0,011021; 0,011003; 0,010991; 0,010996; 0,011007; 0,010990; 0,010996; 0,010008; 0,010998; 0,010004; 0,011989; 0,009999; 0,011004; 0,011000; 0,010006; 0,010998; 0,011000; 0,012007; 0,009994; 0,011999; 
